7.218832355109 43.672304054994 distribution 
7.259824454457 43.703373986752 distribution 
7.299000342184 43.699092692273 distribution 
7.192025310494 43.694165377923 terminal 
7.204286638775 43.673378662827 terminal 
7.207171361888 43.703355010551 terminal 
7.205849682359 43.661033682441 terminal 
7.214752727487 43.690270234618 terminal 
7.213245992233 43.665275243422 terminal 
7.219250127322 43.716968086102 terminal 
7.217927045101 43.670827697389 terminal 
7.226508411412 43.703311500203 terminal 
7.228908767775 43.694692363934 terminal 
7.228341732464 43.679272902609 terminal 
7.234688922651 43.684254129983 terminal 
7.227839494982 43.722569338006 terminal 
7.231714856493 43.735579225177 terminal 
7.233610686735 43.696109741872 terminal 
7.237790095241 43.701116988061 terminal 
7.245257349938 43.726833414029 terminal 
7.245083372531 43.702776752955 terminal 
7.248546919372 43.731709727816 terminal 
7.245840354249 43.693700300609 terminal 
7.248419131126 43.712523172517 terminal 
7.250067814557 43.698822004328 terminal 
7.255685029722 43.729368209148 terminal 
7.254243115654 43.706062422985 terminal 
7.255929047144 43.717531811685 terminal 
7.256612050613 43.709341089581 terminal 
7.258333327336 43.694492651232 terminal 
7.261457567387 43.697034330624 terminal 
7.265838713159 43.724997582652 terminal 
7.266098564021 43.719392779631 terminal 
7.264489376948 43.699652196745 terminal 
7.265617175485 43.706229437630 terminal 
7.266290738304 43.712863426658 terminal 
7.266588560363 43.703969643470 terminal 
7.265940717794 43.695767448735 terminal 
7.267874373251 43.701614455863 terminal 
7.268892458835 43.698749093356 terminal 
7.270244616032 43.704757686657 terminal 
7.272041564944 43.724633898526 terminal 
7.271507932702 43.696270196994 terminal 
7.275562572524 43.731579437031 terminal 
7.274953861090 43.707668086256 terminal 
7.274590428577 43.701758499145 terminal 
7.275931513066 43.716936085100 terminal 
7.275222757253 43.697883947007 terminal 
7.275289456449 43.696935241666 terminal 
7.275660829426 43.696350893600 terminal 
7.276160721577 43.697534917316 terminal 
7.276918476780 43.698256851847 terminal 
7.278132871783 43.698804821534 terminal 
7.278356565800 43.699380016759 terminal 
7.280773505317 43.704628393490 terminal 
7.282988046471 43.700537361966 terminal 
7.283128971654 43.694298524435 terminal 
7.287758098198 43.733418144645 terminal 
7.286522278023 43.706779307309 terminal 
7.288457704978 43.721470430458 terminal 
7.287335432296 43.703851044514 terminal 
7.288944186443 43.696653359070 terminal 
7.292348061401 43.708097815555 terminal 
7.293337365151 43.692219179333 terminal 
7.295680257927 43.688049930724 terminal 
7.301991989835 43.708205152651 terminal 
7.306688500348 43.713933924734 terminal 
7.304907860434 43.686410672549 terminal 
