2.352673882822 48.860806977569 distribution 
2.372825867059 48.889732773818 distribution 
2.284214440836 48.880060518064 distribution 
2.289166078082 48.866999562970 distribution 
2.331942945404 48.855559203227 distribution 
2.333384943162 48.878405120345 distribution 
2.281625992588 48.847808119488 distribution 
2.320902646090 48.838490931489 distribution 
2.364671848022 48.830660703134 distribution 
2.408734435170 48.857658907670 distribution 
2.361589776123 48.877054606282 distribution 
2.352180455325 48.897484080317 terminal 
2.358953641925 48.894274629173 terminal 
2.362470982438 48.895918585519 terminal 
2.370037771605 48.898918447303 terminal 
2.358853175249 48.882141925636 terminal 
2.340961421054 48.885630871742 terminal 
2.317383077073 48.891821452033 terminal 
2.289166073869 48.881693806118 terminal 
2.298185386099 48.883764169957 terminal 
2.286231576360 48.886527717279 terminal 
2.261625602013 48.835618974010 terminal 
2.268561736060 48.841141544951 terminal 
2.264565639194 48.845848639493 terminal 
2.273040055303 48.842240524557 terminal 
2.272369258401 48.845116170539 terminal 
2.325446363594 48.855226201079 terminal 
2.314363211797 48.847711061294 terminal 
2.315944790993 48.876192406686 terminal 
2.304580287564 48.877852480087 terminal 
2.323902879774 48.872526744381 terminal 
2.326967769634 48.875420960861 terminal 
2.326966771053 48.880453835748 terminal 
2.329161536517 48.874558349385 terminal 
2.330197541290 48.870747793452 terminal 
2.337009422028 48.876643676061 terminal 
2.337826680844 48.852854097637 terminal 
2.342797694049 48.853186505944 terminal 
2.322957290527 48.843110795570 terminal 
2.322957290527 48.843110795570 terminal 
2.339855769609 48.849672505540 terminal 
2.306443207774 48.838389204786 terminal 
2.302066029939 48.828133136341 terminal 
2.304696414631 48.844814833080 terminal 
2.357600100957 48.848933821981 terminal 
2.314291132676 48.825961111334 terminal 
2.345216766523 48.819671684979 terminal 
2.337581407307 48.832416445086 terminal 
2.336070341175 48.829765092320 terminal 
2.345489997452 48.826115831000 terminal 
2.345489997452 48.826115831000 terminal 
2.363227804390 48.828593872242 terminal 
2.362277993569 48.834984268936 terminal 
2.350690664331 48.829377871716 terminal 
2.375768569795 48.851544688881 terminal 
2.401436112330 48.848432940450 terminal 
2.378109271137 48.849350964041 terminal 
2.410420929733 48.846279745799 terminal 
2.405903429538 48.838616064578 terminal 
2.402682173439 48.843048740791 terminal 
2.400840239375 48.840029923317 terminal 
2.391085656561 48.847656156589 terminal 
2.332772609663 48.868815640754 terminal 
2.346994751839 48.865660765048 terminal 
2.380467661370 48.868628140850 terminal 
2.373006356597 48.855023696397 terminal 
2.394249082260 48.851393479175 terminal 
2.377486340539 48.853871873790 terminal 
2.412421210217 48.864055671291 terminal 
2.388594277293 48.875850721729 terminal 
2.406148735080 48.849041456999 terminal 
2.410381080970 48.856651315650 terminal 
2.410863065611 48.860371811898 terminal 
2.345250580906 48.862461388149 terminal 
2.357093995727 48.878691124144 terminal 
2.368528980654 48.883415967474 terminal 
2.370884191095 48.879892324057 terminal 
2.370946289495 48.891575692622 terminal 
